ISODateWithMS,tag,iPos,goalTheta,actualTheta,goalPhi,actualPhi,opPower,opPowerSD,opTemp,laserPower,laserTemp,laserCaseTemp,laserCurrent,PDCurrent,LEDcurrent
2024-03-13T09:19:51.611,220,31469,32,64.69,36,40.1,1.52852e-10,2.93747e-12,10.2535,0,0,0,0,0,0
2024-03-13T09:19:53.899,220,31470,30,62.67,36,40.1,1.12837e-10,2.55476e-12,10.2543,0,0,0,0,0,0
2024-03-13T09:19:56.202,220,31471,28,60.69,36,40.1,7.95201e-11,2.14909e-12,10.2543,0,0,0,0,0,0
2024-03-13T09:19:58.464,220,31472,26,58.68,36,40.1,5.49092e-11,1.52171e-12,10.2543,0,0,0,0,0,0
2024-03-13T09:20:00.768,220,31473,24,56.7,36,40.1,3.84796e-11,1.0494e-12,10.2543,0,0,0,0,0,0
2024-03-13T09:20:03.107,220,31474,22,54.68,36,40.1,2.71299e-11,7.46454e-13,10.2551,0,0,0,0,0,0
2024-03-13T09:20:05.344,220,31475,20,52.7,36,40.1,2.10175e-11,5.8621e-13,10.2551,0,0,0,0,0,0
2024-03-13T09:20:07.635,220,31476,18,50.68,36,40.1,1.71343e-11,4.37291e-13,10.2551,0,0,0,0,0,0
2024-03-13T09:20:09.923,220,31477,16,48.67,36,40.1,1.39159e-11,4.86388e-13,10.2551,0,0,0,0,0,0
2024-03-13T09:20:12.230,220,31478,14,46.69,36,40.1,1.12189e-11,4.39338e-13,10.2551,0,0,0,0,0,0
2024-03-13T09:20:14.587,220,31479,12,44.67,36,40.1,6.57315e-12,5.40864e-13,10.2543,0,0,0,0,0,0
2024-03-13T09:20:16.910,220,31480,10,42.69,36,40.1,-1.23208e-12,6.42081e-13,10.2543,0,0,0,0,0,0
2024-03-13T09:20:19.156,220,31481,8,40.68,36,40.1,-4.45328e-12,4.42872e-13,10.2543,0,0,0,0,0,0
2024-03-13T09:20:21.421,220,31482,6,38.7,36,40.1,-4.78976e-12,3.95833e-13,10.2543,0,0,0,0,0,0
2024-03-13T09:20:23.706,220,31483,4,36.71,36,40.1,-4.7469e-12,3.99158e-13,10.2543,0,0,0,0,0,0
2024-03-13T09:20:25.976,220,31484,2,34.7,36,40.1,-4.46926e-12,4.08221e-13,10.2543,0,0,0,0,0,0
2024-03-13T09:20:28.339,222,31485,0,32.68,36,40.1,-4.36056e-12,4.03313e-13,10.2543,0,0,0,0,0,0
2024-03-13T09:20:30.888,212,31486,0,32.68,32,36.1,-4.39545e-12,4.02896e-13,10.2543,0,0,0,0,0,0
2024-03-13T09:20:33.234,210,31487,2,34.66,32,36.1,-4.48785e-12,4.03276e-13,10.2543,0,0,0,0,0,0
2024-03-13T09:20:35.536,210,31488,4,36.68,32,36.1,-4.79232e-12,3.99748e-13,10.2543,0,0,0,0,0,0
2024-03-13T09:20:37.815,210,31489,6,38.66,32,36.1,-4.76193e-12,4.0151e-13,10.2543,0,0,0,0,0,0
2024-03-13T09:20:40.088,210,31490,8,40.64,32,36.1,-4.73422e-12,4.01751e-13,10.2543,0,0,0,0,0,0
2024-03-13T09:20:42.379,210,31491,10,42.65,32,36.1,-2.95539e-12,4.32974e-13,10.2543,0,0,0,0,0,0
2024-03-13T09:20:44.631,210,31492,12,44.63,32,36.1,4.22435e-12,6.12633e-13,10.2543,0,0,0,0,0,0
2024-03-13T09:20:46.953,210,31493,14,46.65,32,36.1,1.00028e-11,5.5126e-13,10.2543,0,0,0,0,0,0
2024-03-13T09:20:49.244,210,31494,16,48.63,32,36.1,1.28619e-11,4.42394e-13,10.2543,0,0,0,0,0,0
2024-03-13T09:20:51.523,210,31495,18,50.65,32,36.1,1.60119e-11,4.48839e-13,10.2543,0,0,0,0,0,0
2024-03-13T09:20:53.887,210,31496,20,52.66,32,36.1,1.93082e-11,4.54812e-13,10.2543,0,0,0,0,0,0
2024-03-13T09:20:56.165,210,31497,22,54.64,32,36.1,2.35319e-11,4.67782e-13,10.2559,0,0,0,0,0,0
2024-03-13T09:20:58.425,210,31498,24,56.66,32,36.1,3.02424e-11,6.72582e-13,10.2559,0,0,0,0,0,0
2024-03-13T09:21:00.715,210,31499,26,58.64,32,36.1,4.19375e-11,9.62941e-13,10.2559,0,0,0,0,0,0
2024-03-13T09:21:03.042,210,31500,28,60.65,32,36.1,6.41831e-11,1.61365e-12,10.2559,0,0,0,0,0,0
2024-03-13T09:21:05.338,210,31501,30,62.67,32,36.1,9.64559e-11,2.12212e-12,10.2527,0,0,0,0,0,0
2024-03-13T09:21:07.624,210,31502,32,64.65,32,36.1,1.34401e-10,2.5372e-12,10.2527,0,0,0,0,0,0
2024-03-13T09:21:09.898,210,31503,34,66.63,32,36.1,1.78633e-10,2.73753e-12,10.2527,0,0,0,0,0,0
2024-03-13T09:21:12.187,210,31504,36,68.68,32,36.1,2.26482e-10,3.05136e-12,10.2527,0,0,0,0,0,0
2024-03-13T09:21:14.493,210,31505,38,70.66,32,36.1,2.74601e-10,3.03421e-12,10.2527,0,0,0,0,0,0
2024-03-13T09:21:16.800,210,31506,40,72.68,32,36.1,3.2612e-10,3.1937e-12,10.2535,0,0,0,0,0,0
2024-03-13T09:21:19.075,210,31507,42,74.66,32,36.1,3.79059e-10,3.39648e-12,10.2535,0,0,0,0,0,0
2024-03-13T09:21:21.355,210,31508,44,76.64,32,36.1,4.35111e-10,3.65968e-12,10.2535,0,0,0,0,0,0
2024-03-13T09:21:23.635,210,31509,46,78.65,32,36.1,4.92362e-10,3.94379e-12,10.2535,0,0,0,0,0,0
2024-03-13T09:21:25.926,210,31510,48,80.63,32,36.1,5.50839e-10,3.72189e-12,10.2535,0,0,0,0,0,0
2024-03-13T09:21:28.197,210,31511,50,82.65,32,36.1,6.10234e-10,3.80367e-12,10.2535,0,0,0,0,0,0
2024-03-13T09:21:30.563,210,31512,52,84.63,32,36.1,6.67687e-10,3.39392e-12,10.2535,0,0,0,0,0,0
2024-03-13T09:21:32.847,210,31513,54,86.65,32,36.1,7.24273e-10,3.69274e-12,10.2535,0,0,0,0,0,0
2024-03-13T09:21:35.099,210,31514,56,88.66,32,36.1,7.7843e-10,3.44147e-12,10.2535,0,0,0,0,0,0
2024-03-13T09:21:37.397,210,31515,58,90.64,32,36.1,8.23283e-10,2.69637e-12,10.2527,0,0,0,0,0,0
2024-03-13T09:21:39.674,210,31516,60,92.66,32,36.1,8.65962e-10,2.55434e-12,10.2527,0,0,0,0,0,0
2024-03-13T09:21:41.944,210,31517,62,94.64,32,36.1,9.05877e-10,2.48018e-12,10.2527,0,0,0,0,0,0
2024-03-13T09:21:44.223,210,31518,64,96.65,32,36.1,9.44043e-10,2.48074e-12,10.2527,0,0,0,0,0,0
2024-03-13T09:21:46.503,210,31519,66,98.63,32,36.1,9.8104e-10,2.35574e-12,10.2527,0,0,0,0,0,0
2024-03-13T09:21:48.794,210,31520,68,100.65,32,36.1,1.0166e-09,2.33229e-12,10.2535,0,0,0,0,0,0
2024-03-13T09:21:51.134,210,31521,70,102.63,32,36.1,1.04937e-09,2.00031e-12,10.2535,0,0,0,0,0,0
2024-03-13T09:21:53.472,210,31522,72,104.65,32,36.1,1.0795e-09,1.96833e-12,10.2535,0,0,0,0,0,0
2024-03-13T09:21:55.798,210,31523,74,106.66,32,36.1,1.10682e-09,1.65275e-12,10.2535,0,0,0,0,0,0
2024-03-13T09:21:58.164,210,31524,76,108.64,32,36.1,1.13045e-09,1.44833e-12,10.2535,0,0,0,0,0,0
2024-03-13T09:22:00.449,210,31525,78,110.62,32,36.1,1.14921e-09,1.22429e-12,10.2535,0,0,0,0,0,0
2024-03-13T09:22:02.755,210,31526,80,112.64,32,36.1,1.16431e-09,1.06124e-12,10.2535,0,0,0,0,0,0
2024-03-13T09:22:05.044,210,31527,82,114.65,32,36.1,1.17662e-09,8.77872e-13,10.2535,0,0,0,0,0,0
2024-03-13T09:22:07.269,210,31528,84,116.63,32,36.1,1.18574e-09,6.65173e-13,10.2535,0,0,0,0,0,0
2024-03-13T09:22:09.554,210,31529,86,118.65,32,36.1,1.19212e-09,5.48134e-13,10.2543,0,0,0,0,0,0
2024-03-13T09:22:11.913,210,31530,88,120.63,32,36.1,1.19646e-09,4.54979e-13,10.2543,0,0,0,0,0,0
2024-03-13T09:22:14.156,211,31531,90,122.65,32,36.1,1.19747e-09,4.09706e-13,10.2543,0,0,0,0,0,0
2024-03-13T09:22:16.451,210,31532,92,124.66,32,36.1,1.19593e-09,4.44483e-13,10.2543,0,0,0,0,0,0
2024-03-13T09:22:18.790,210,31533,94,126.64,32,36.1,1.19214e-09,5.14797e-13,10.2527,0,0,0,0,0,0
2024-03-13T09:22:21.065,210,31534,96,128.66,32,36.1,1.18563e-09,6.13356e-13,10.2527,0,0,0,0,0,0
2024-03-13T09:22:23.366,210,31535,98,130.64,32,36.1,1.17614e-09,7.23212e-13,10.2527,0,0,0,0,0,0
2024-03-13T09:22:25.661,210,31536,100,132.65,32,36.1,1.16376e-09,9.65655e-13,10.2527,0,0,0,0,0,0
2024-03-13T09:22:27.935,210,31537,102,134.63,32,36.1,1.14864e-09,1.09011e-12,10.2527,0,0,0,0,0,0
2024-03-13T09:22:30.207,210,31538,104,136.65,32,36.1,1.12947e-09,1.53265e-12,10.2535,0,0,0,0,0,0
2024-03-13T09:22:32.482,210,31539,106,138.63,32,36.1,1.10611e-09,1.64241e-12,10.2535,0,0,0,0,0,0
2024-03-13T09:22:34.753,210,31540,108,140.65,32,36.1,1.07851e-09,1.85707e-12,10.2535,0,0,0,0,0,0
2024-03-13T09:22:37.098,210,31541,110,142.63,32,36.1,1.04801e-09,1.92125e-12,10.2535,0,0,0,0,0,0
2024-03-13T09:22:39.400,210,31542,112,144.64,32,36.1,1.01496e-09,2.28712e-12,10.2535,0,0,0,0,0,0
2024-03-13T09:22:41.647,210,31543,114,146.62,32,36.1,9.80108e-10,2.32463e-12,10.2535,0,0,0,0,0,0
2024-03-13T09:22:43.921,210,31544,116,148.64,32,36.1,9.43434e-10,2.45838e-12,10.2535,0,0,0,0,0,0
2024-03-13T09:22:46.190,210,31545,118,150.65,32,36.1,9.0604e-10,2.50937e-12,10.2535,0,0,0,0,0,0
2024-03-13T09:22:48.453,210,31546,120,152.63,32,36.1,8.68424e-10,2.37785e-12,10.2535,0,0,0,0,0,0
2024-03-13T09:22:50.724,210,31547,122,154.65,32,36.1,8.29481e-10,2.66183e-12,10.2535,0,0,0,0,0,0
2024-03-13T09:22:53.038,210,31548,124,156.63,32,36.1,7.89503e-10,2.50478e-12,10.2535,0,0,0,0,0,0
2024-03-13T09:22:55.325,210,31549,126,158.65,32,36.1,7.36643e-10,3.34076e-12,10.2535,0,0,0,0,0,0
2024-03-13T09:22:57.589,210,31550,128,160.66,32,36.1,6.81162e-10,3.88427e-12,10.2535,0,0,0,0,0,0
2024-03-13T09:22:59.863,210,31551,130,162.64,32,36.1,6.2425e-10,3.40449e-12,10.2535,0,0,0,0,0,0
2024-03-13T09:23:02.222,210,31552,132,164.66,32,36.1,5.66596e-10,3.57356e-12,10.2527,0,0,0,0,0,0
2024-03-13T09:23:04.500,210,31553,134,166.64,32,36.1,5.07526e-10,3.67829e-12,10.2527,0,0,0,0,0,0
2024-03-13T09:23:06.777,210,31554,136,168.65,32,36.1,4.49388e-10,3.58894e-12,10.2527,0,0,0,0,0,0
2024-03-13T09:23:09.043,210,31555,138,170.63,32,36.1,3.93165e-10,3.92649e-12,10.2527,0,0,0,0,0,0
2024-03-13T09:23:11.331,210,31556,140,172.65,32,36.1,3.37111e-10,3.7083e-12,10.2527,0,0,0,0,0,0
2024-03-13T09:23:13.622,210,31557,142,174.63,32,36.1,2.84533e-10,3.3965e-12,10.2527,0,0,0,0,0,0
2024-03-13T09:23:15.944,210,31558,144,176.65,32,36.1,2.33054e-10,3.18354e-12,10.2527,0,0,0,0,0,0
2024-03-13T09:23:18.200,210,31559,146,178.63,32,36.1,1.84302e-10,3.28735e-12,10.2527,0,0,0,0,0,0
2024-03-13T09:23:20.467,210,31560,148,180.64,32,36.1,1.38902e-10,2.92711e-12,10.2527,0,0,0,0,0,0
2024-03-13T09:23:22.714,210,31561,150,182.62,32,36.1,9.94128e-11,2.57244e-12,10.2543,0,0,0,0,0,0
2024-03-13T09:23:24.973,210,31562,152,184.64,32,36.1,6.65171e-11,2.19777e-12,10.2543,0,0,0,0,0,0
2024-03-13T09:23:27.309,210,31563,154,186.65,32,36.1,4.33684e-11,1.38989e-12,10.2543,0,0,0,0,0,0
2024-03-13T09:23:29.553,210,31564,156,188.63,32,36.1,2.97295e-11,9.94178e-13,10.2543,0,0,0,0,0,0
2024-03-13T09:23:31.845,210,31565,158,190.65,32,36.1,2.11045e-11,6.52616e-13,10.2527,0,0,0,0,0,0
2024-03-13T09:23:34.139,210,31566,160,192.63,32,36.1,1.63721e-11,5.03909e-13,10.2527,0,0,0,0,0,0
2024-03-13T09:23:36.408,210,31567,162,194.65,32,36.1,1.30688e-11,4.67653e-13,10.2527,0,0,0,0,0,0
2024-03-13T09:23:38.773,210,31568,164,196.63,32,36.1,1.03929e-11,4.21201e-13,10.2527,0,0,0,0,0,0
2024-03-13T09:23:41.057,210,31569,166,198.64,32,36.1,7.93816e-12,4.24466e-13,10.2527,0,0,0,0,0,0
2024-03-13T09:23:43.291,210,31570,168,200.62,32,36.1,2.72223e-12,5.80229e-13,10.2527,0,0,0,0,0,0
2024-03-13T09:23:45.564,210,31571,170,202.64,32,36.1,-3.16484e-12,5.6139e-13,10.2527,0,0,0,0,0,0
2024-03-13T09:23:47.862,210,31572,172,204.65,32,36.1,-4.72028e-12,3.99384e-13,10.2527,0,0,0,0,0,0
2024-03-13T09:23:50.132,210,31573,174,206.63,32,36.1,-4.8298e-12,3.96558e-13,10.2527,0,0,0,0,0,0
2024-03-13T09:23:52.410,210,31574,176,208.65,32,36.1,-4.93108e-12,3.91095e-13,10.2527,0,0,0,0,0,0
2024-03-13T09:23:54.733,210,31575,178,210.63,32,36.1,-4.78728e-12,4.01291e-13,10.2527,0,0,0,0,0,0
2024-03-13T09:23:56.945,210,31576,180,212.65,32,36.1,-4.77593e-12,4.02542e-13,10.2527,0,0,0,0,0,0
2024-03-13T09:23:58.804,220,31577,180,212.65,32,36.1,-4.80189e-12,3.93965e-13,10.2527,0,0,0,0,0,0
2024-03-13T09:24:01.021,220,31578,178,210.67,32,36.1,-4.73042e-12,4.00701e-13,10.2527,0,0,0,0,0,0
2024-03-13T09:24:03.285,220,31579,176,208.69,32,36.1,-4.90842e-12,3.93888e-13,10.2543,0,0,0,0,0,0
2024-03-13T09:24:05.591,220,31580,174,206.67,32,36.1,-4.90341e-12,4.07861e-13,10.2543,0,0,0,0,0,0
2024-03-13T09:24:07.874,220,31581,172,204.69,32,36.1,-4.86897e-12,4.00808e-13,10.2543,0,0,0,0,0,0
2024-03-13T09:24:10.220,220,31582,170,202.68,32,36.1,-4.1487e-12,3.99831e-13,10.2543,0,0,0,0,0,0
2024-03-13T09:24:12.581,220,31583,168,200.7,32,36.1,8.92011e-13,5.17458e-13,10.2543,0,0,0,0,0,0
2024-03-13T09:24:14.897,220,31584,166,198.68,32,36.1,6.86176e-12,5.70646e-13,10.2527,0,0,0,0,0,0
2024-03-13T09:24:17.209,220,31585,164,196.7,32,36.1,9.56521e-12,4.49634e-13,10.2527,0,0,0,0,0,0
2024-03-13T09:24:19.461,220,31586,162,194.68,32,36.1,1.20748e-11,4.24548e-13,10.2527,0,0,0,0,0,0
2024-03-13T09:24:21.678,220,31587,160,192.67,32,36.1,1.5165e-11,4.75794e-13,10.2527,0,0,0,0,0,0
2024-03-13T09:24:24.066,220,31588,158,190.69,32,36.1,1.91875e-11,4.87835e-13,10.2535,0,0,0,0,0,0
2024-03-13T09:24:26.318,220,31589,156,188.67,32,36.1,2.60722e-11,5.81382e-13,10.2535,0,0,0,0,0,0
2024-03-13T09:24:28.572,220,31590,154,186.69,32,36.1,3.77398e-11,8.32926e-13,10.2535,0,0,0,0,0,0
2024-03-13T09:24:30.895,220,31591,152,184.68,32,36.1,5.7062e-11,1.4462e-12,10.2535,0,0,0,0,0,0
2024-03-13T09:24:33.154,220,31592,150,182.7,32,36.1,8.67709e-11,1.99038e-12,10.2535,0,0,0,0,0,0
2024-03-13T09:24:35.430,220,31593,148,180.68,32,36.1,1.23934e-10,2.57604e-12,10.2543,0,0,0,0,0,0
2024-03-13T09:24:37.677,220,31594,146,178.7,32,36.1,1.66939e-10,2.89951e-12,10.2543,0,0,0,0,0,0
2024-03-13T09:24:40.005,220,31595,144,176.68,32,36.1,2.14684e-10,3.24353e-12,10.2543,0,0,0,0,0,0
2024-03-13T09:24:42.311,220,31596,142,174.67,32,36.1,2.65262e-10,3.19556e-12,10.2543,0,0,0,0,0,0
2024-03-13T09:24:44.594,220,31597,140,172.69,32,36.1,3.1635e-10,3.15736e-12,10.2519,0,0,0,0,0,0
2024-03-13T09:24:46.909,220,31598,138,170.67,32,36.1,3.71138e-10,3.51761e-12,10.2519,0,0,0,0,0,0
2024-03-13T09:24:49.208,220,31599,136,168.69,32,36.1,4.27296e-10,3.28415e-12,10.2519,0,0,0,0,0,0
2024-03-13T09:24:51.507,220,31600,134,166.68,32,36.1,4.84031e-10,3.67829e-12,10.2519,0,0,0,0,0,0
2024-03-13T09:24:53.800,220,31601,132,164.7,32,36.1,5.42585e-10,3.96844e-12,10.2519,0,0,0,0,0,0
2024-03-13T09:24:56.125,220,31602,130,162.68,32,36.1,6.00999e-10,3.51439e-12,10.2527,0,0,0,0,0,0
2024-03-13T09:24:58.466,220,31603,128,160.7,32,36.1,6.57073e-10,3.39002e-12,10.2527,0,0,0,0,0,0
2024-03-13T09:25:00.695,220,31604,126,158.68,32,36.1,7.128e-10,3.65795e-12,10.2527,0,0,0,0,0,0
2024-03-13T09:25:03.095,220,31605,124,156.67,32,36.1,7.67697e-10,3.31639e-12,10.2527,0,0,0,0,0,0
2024-03-13T09:25:05.381,220,31606,122,154.69,32,36.1,8.10915e-10,2.65211e-12,10.2543,0,0,0,0,0,0
2024-03-13T09:25:07.688,220,31607,120,152.67,32,36.1,8.50401e-10,2.62872e-12,10.2543,0,0,0,0,0,0
2024-03-13T09:25:09.954,220,31608,118,150.69,32,36.1,8.87726e-10,2.45334e-12,10.2543,0,0,0,0,0,0
2024-03-13T09:25:12.218,220,31609,116,148.68,32,36.1,9.24721e-10,2.42133e-12,10.2543,0,0,0,0,0,0
2024-03-13T09:25:14.456,220,31610,114,146.7,32,36.1,9.61724e-10,2.52922e-12,10.2543,0,0,0,0,0,0
2024-03-13T09:25:16.750,220,31611,112,144.68,32,36.1,9.97145e-10,2.38115e-12,10.2527,0,0,0,0,0,0
2024-03-13T09:25:19.154,220,31612,110,142.7,32,36.1,1.03071e-09,1.99409e-12,10.2527,0,0,0,0,0,0
2024-03-13T09:25:21.449,220,31613,108,140.68,32,36.1,1.06212e-09,1.92885e-12,10.2527,0,0,0,0,0,0
2024-03-13T09:25:23.742,220,31614,106,138.67,32,36.1,1.09133e-09,1.9453e-12,10.2527,0,0,0,0,0,0
2024-03-13T09:25:26.029,220,31615,104,136.69,32,36.1,1.1165e-09,1.57449e-12,10.2527,0,0,0,0,0,0
2024-03-13T09:25:28.312,220,31616,102,134.67,32,36.1,1.13818e-09,1.508e-12,10.2527,0,0,0,0,0,0
2024-03-13T09:25:30.623,220,31617,100,132.69,32,36.1,1.15499e-09,1.22118e-12,10.2527,0,0,0,0,0,0
2024-03-13T09:25:32.924,220,31618,98,130.68,32,36.1,1.1691e-09,9.73515e-13,10.2527,0,0,0,0,0,0
2024-03-13T09:25:35.219,220,31619,96,128.7,32,36.1,1.18006e-09,8.4323e-13,10.2527,0,0,0,0,0,0
2024-03-13T09:25:37.545,220,31620,94,126.68,32,36.1,1.18842e-09,6.23711e-13,10.2527,0,0,0,0,0,0
2024-03-13T09:25:39.794,220,31621,92,124.7,32,36.1,1.19355e-09,4.74771e-13,10.2527,0,0,0,0,0,0
2024-03-13T09:25:42.108,221,31622,90,122.68,32,36.1,1.19632e-09,4.51337e-13,10.2527,0,0,0,0,0,0
2024-03-13T09:25:44.384,220,31623,88,120.67,32,36.1,1.19693e-09,4.03228e-13,10.2527,0,0,0,0,0,0
2024-03-13T09:25:46.702,220,31624,86,118.69,32,36.1,1.1941e-09,4.44393e-13,10.2527,0,0,0,0,0,0
2024-03-13T09:25:48.971,220,31625,84,116.67,32,36.1,1.18922e-09,4.94511e-13,10.2527,0,0,0,0,0,0
2024-03-13T09:25:51.220,220,31626,82,114.69,32,36.1,1.18197e-09,7.07121e-13,10.2527,0,0,0,0,0,0
2024-03-13T09:25:53.503,220,31627,80,112.68,32,36.1,1.17123e-09,8.1705e-13,10.2527,0,0,0,0,0,0
2024-03-13T09:25:55.753,220,31628,78,110.7,32,36.1,1.15756e-09,1.03105e-12,10.2527,0,0,0,0,0,0
2024-03-13T09:25:58.052,220,31629,76,108.68,32,36.1,1.14062e-09,1.15117e-12,10.2519,0,0,0,0,0,0
2024-03-13T09:26:00.336,220,31630,74,106.7,32,36.1,1.1191e-09,1.49077e-12,10.2519,0,0,0,0,0,0
2024-03-13T09:26:02.573,220,31631,72,104.68,32,36.1,1.09374e-09,1.55237e-12,10.2519,0,0,0,0,0,0
2024-03-13T09:26:04.816,220,31632,70,102.67,32,36.1,1.06492e-09,1.80363e-12,10.2519,0,0,0,0,0,0
2024-03-13T09:26:07.101,220,31633,68,100.69,32,36.1,1.03336e-09,2.20345e-12,10.2519,0,0,0,0,0,0
2024-03-13T09:26:09.391,220,31634,66,98.67,32,36.1,9.98661e-10,2.3959e-12,10.2535,0,0,0,0,0,0
2024-03-13T09:26:11.733,220,31635,64,96.69,32,36.1,9.62499e-10,2.40939e-12,10.2535,0,0,0,0,0,0
2024-03-13T09:26:13.973,220,31636,62,94.68,32,36.1,9.24551e-10,2.53489e-12,10.2535,0,0,0,0,0,0
2024-03-13T09:26:16.229,220,31637,60,92.7,32,36.1,8.85599e-10,2.77279e-12,10.2535,0,0,0,0,0,0
2024-03-13T09:26:18.533,220,31638,58,90.68,32,36.1,8.43372e-10,2.54469e-12,10.2527,0,0,0,0,0,0
2024-03-13T09:26:20.794,220,31639,56,88.7,32,36.1,8.00336e-10,2.89216e-12,10.2527,0,0,0,0,0,0
2024-03-13T09:26:23.111,220,31640,54,86.68,32,36.1,7.49616e-10,3.03894e-12,10.2527,0,0,0,0,0,0
2024-03-13T09:26:25.361,220,31641,52,84.67,32,36.1,6.92993e-10,3.48817e-12,10.2527,0,0,0,0,0,0
2024-03-13T09:26:27.631,220,31642,50,82.69,32,36.1,6.36731e-10,3.84713e-12,10.2527,0,0,0,0,0,0
2024-03-13T09:26:29.896,220,31643,48,80.67,32,36.1,5.76943e-10,3.7441e-12,10.2535,0,0,0,0,0,0
2024-03-13T09:26:32.173,220,31644,46,78.69,32,36.1,5.18211e-10,3.50967e-12,10.2535,0,0,0,0,0,0
2024-03-13T09:26:34.510,220,31645,44,76.68,32,36.1,4.6009e-10,3.9323e-12,10.2535,0,0,0,0,0,0
2024-03-13T09:26:36.866,220,31646,42,74.7,32,36.1,4.02643e-10,3.29602e-12,10.2535,0,0,0,0,0,0
2024-03-13T09:26:39.135,220,31647,40,72.68,32,36.1,3.47948e-10,3.29171e-12,10.2535,0,0,0,0,0,0
2024-03-13T09:26:41.414,220,31648,38,70.7,32,36.1,2.95773e-10,3.45148e-12,10.2527,0,0,0,0,0,0
2024-03-13T09:26:43.655,220,31649,36,68.68,32,36.1,2.4625e-10,3.18236e-12,10.2527,0,0,0,0,0,0
2024-03-13T09:26:45.920,220,31650,34,66.67,32,36.1,1.97281e-10,3.22136e-12,10.2527,0,0,0,0,0,0
2024-03-13T09:26:48.258,220,31651,32,64.69,32,36.1,1.51048e-10,2.77119e-12,10.2527,0,0,0,0,0,0
2024-03-13T09:26:50.511,220,31652,30,62.67,32,36.1,1.10503e-10,2.71582e-12,10.2527,0,0,0,0,0,0
2024-03-13T09:26:52.817,220,31653,28,60.69,32,36.1,7.52811e-11,2.1524e-12,10.2527,0,0,0,0,0,0
2024-03-13T09:26:55.138,220,31654,26,58.68,32,36.1,4.87649e-11,1.66562e-12,10.2527,0,0,0,0,0,0
2024-03-13T09:26:57.416,220,31655,24,56.7,32,36.1,3.38622e-11,8.96513e-13,10.2527,0,0,0,0,0,0
2024-03-13T09:26:59.712,220,31656,22,54.68,32,36.1,2.53892e-11,6.01289e-13,10.2527,0,0,0,0,0,0
2024-03-13T09:27:02.085,220,31657,20,52.7,32,36.1,2.06614e-11,5.14124e-13,10.2519,0,0,0,0,0,0
2024-03-13T09:27:04.355,220,31658,18,50.68,32,36.1,1.69889e-11,4.48435e-13,10.2519,0,0,0,0,0,0
2024-03-13T09:27:06.610,220,31659,16,48.67,32,36.1,1.37831e-11,4.6021e-13,10.2519,0,0,0,0,0,0
2024-03-13T09:27:08.881,220,31660,14,46.69,32,36.1,1.10501e-11,4.44944e-13,10.2519,0,0,0,0,0,0
2024-03-13T09:27:11.263,220,31661,12,44.67,32,36.1,5.99557e-12,5.26727e-13,10.2519,0,0,0,0,0,0
2024-03-13T09:27:13.582,220,31662,10,42.69,32,36.1,-1.67987e-12,6.36513e-13,10.2519,0,0,0,0,0,0
2024-03-13T09:27:15.849,220,31663,8,40.68,32,36.1,-4.5414e-12,4.25401e-13,10.2519,0,0,0,0,0,0
2024-03-13T09:27:18.098,220,31664,6,38.7,32,36.1,-4.83175e-12,3.9868e-13,10.2519,0,0,0,0,0,0
2024-03-13T09:27:20.422,220,31665,4,36.71,32,36.1,-4.8704e-12,3.99973e-13,10.2519,0,0,0,0,0,0
2024-03-13T09:27:22.738,220,31666,2,34.7,32,36.1,-4.50486e-12,4.01852e-13,10.2535,0,0,0,0,0,0
2024-03-13T09:27:24.998,222,31667,0,32.68,32,36.1,-4.35138e-12,4.03671e-13,10.2535,0,0,0,0,0,0
2024-03-13T09:27:27.522,212,31668,0,32.68,28,32.11,-4.37953e-12,4.08366e-13,10.2535,0,0,0,0,0,0
2024-03-13T09:27:29.794,210,31669,2,34.66,28,32.11,-4.5255e-12,3.99398e-13,10.2535,0,0,0,0,0,0
2024-03-13T09:27:32.166,210,31670,4,36.68,28,32.11,-4.76991e-12,3.97586e-13,10.2535,0,0,0,0,0,0
2024-03-13T09:27:34.449,210,31671,6,38.66,28,32.11,-4.83195e-12,3.9566e-13,10.2535,0,0,0,0,0,0
2024-03-13T09:27:36.785,210,31672,8,40.64,28,32.11,-4.76261e-12,3.99219e-13,10.2535,0,0,0,0,0,0
2024-03-13T09:27:39.071,210,31673,10,42.65,28,32.11,-2.98286e-12,4.33894e-13,10.2535,0,0,0,0,0,0
2024-03-13T09:27:41.308,210,31674,12,44.63,28,32.11,4.02913e-12,6.78265e-13,10.2535,0,0,0,0,0,0
2024-03-13T09:27:43.612,210,31675,14,46.65,28,32.11,1.0036e-11,5.55113e-13,10.2527,0,0,0,0,0,0
2024-03-13T09:27:45.915,210,31676,16,48.63,28,32.11,1.29502e-11,4.32602e-13,10.2527,0,0,0,0,0,0
2024-03-13T09:27:48.217,210,31677,18,50.65,28,32.11,1.59557e-11,4.59654e-13,10.2527,0,0,0,0,0,0
2024-03-13T09:27:50.467,210,31678,20,52.66,28,32.11,1.93418e-11,4.69493e-13,10.2527,0,0,0,0,0,0
2024-03-13T09:27:52.735,210,31679,22,54.64,28,32.11,2.32782e-11,4.77065e-13,10.2527,0,0,0,0,0,0
2024-03-13T09:27:55.050,210,31680,24,56.66,28,32.11,2.88948e-11,5.5732e-13,10.2527,0,0,0,0,0,0
2024-03-13T09:27:57.331,210,31681,26,58.64,28,32.11,3.9136e-11,7.98308e-13,10.2527,0,0,0,0,0,0
